"nsub" "nbloque" "trial" "distancia" "respuesta" "condicion_sala"
13 2 6 9 4.3 "VR"
13 2 5 6.65 4 "VR"
13 2 3 3.65 1.5 "VR"
13 2 1 2 0.2 "VR"
13 2 5 6.65 3 "VR"
13 2 4 4.9 3 "VR"
13 2 6 9 3.5 "VR"
13 2 3 3.65 0.5 "VR"
13 2 4 4.9 2 "VR"
14 1 6 9 3 "OSCURAS"
14 1 5 6.65 2 "OSCURAS"
14 1 3 3.65 1.5 "OSCURAS"
14 1 4 4.9 1.5 "OSCURAS"
14 1 6 9 2 "OSCURAS"
14 1 5 6.65 2.5 "OSCURAS"
14 1 6 9 2.5 "OSCURAS"
14 1 4 4.9 1.5 "OSCURAS"
14 1 4 4.9 1.5 "OSCURAS"
14 1 1 2 1 "OSCURAS"
14 1 1 2 0.5 "OSCURAS"
14 1 3 3.65 1.5 "OSCURAS"
14 1 1 2 1 "OSCURAS"
14 1 2 2.7 1 "OSCURAS"
14 1 3 3.65 1.5 "OSCURAS"
14 1 2 2.7 0.5 "OSCURAS"
14 1 5 6.65 1.5 "OSCURAS"
14 1 2 2.7 1 "OSCURAS"
14 2 1 2 1.5 "VR"
14 2 1 2 1.5 "VR"
14 2 6 9 3 "VR"
14 2 5 6.65 3.5 "VR"
14 2 2 2.7 1 "VR"
14 2 2 2.7 0.5 "VR"
14 2 4 4.9 2 "VR"
14 2 3 3.65 1 "VR"
14 2 5 6.65 2.5 "VR"
14 2 4 4.9 1.5 "VR"
14 2 6 9 3 "VR"
14 2 2 2.7 1.5 "VR"
14 2 3 3.65 1 "VR"
14 2 5 6.65 2.5 "VR"
14 2 3 3.65 1.5 "VR"
14 2 1 2 1 "VR"
14 2 4 4.9 2 "VR"
14 2 6 9 3 "VR"
15 1 1 2 2 "OSCURAS"
15 1 4 4.9 3 "OSCURAS"
15 1 2 2.7 2 "OSCURAS"
15 1 4 4.9 3 "OSCURAS"
15 1 6 9 3 "OSCURAS"
15 1 5 6.65 3 "OSCURAS"
15 1 5 6.65 3 "OSCURAS"
15 1 4 4.9 3 "OSCURAS"
15 1 1 2 2 "OSCURAS"
15 1 6 9 3 "OSCURAS"
15 1 3 3.65 3 "OSCURAS"
15 1 6 9 4 "OSCURAS"
15 1 2 2.7 2.5 "OSCURAS"
15 1 2 2.7 2 "OSCURAS"
15 1 5 6.65 3 "OSCURAS"
15 1 1 2 2 "OSCURAS"
15 1 3 3.65 3 "OSCURAS"
15 1 3 3.65 3 "OSCURAS"
15 2 1 2 3 "VR"
15 2 2 2.7 3 "VR"
15 2 1 2 2 "VR"
15 2 3 3.65 2.5 "VR"
15 2 6 9 4 "VR"
15 2 3 3.65 3.5 "VR"
15 2 2 2.7 3 "VR"
15 2 3 3.65 2.5 "VR"
15 2 6 9 3 "VR"
15 2 1 2 2 "VR"
15 2 4 4.9 3 "VR"
15 2 4 4.9 3 "VR"
15 2 5 6.65 3.5 "VR"
15 2 4 4.9 3.5 "VR"
15 2 6 9 4 "VR"
15 2 2 2.7 3 "VR"
15 2 5 6.65 4 "VR"
15 2 5 6.65 4 "VR"
16 1 2 2.7 1.5 "OSCURAS"
16 1 2 2.7 1.5 "OSCURAS"
16 1 4 4.9 1.7 "OSCURAS"
16 1 6 9 2.1 "OSCURAS"
16 1 5 6.65 2.5 "OSCURAS"
16 1 5 6.65 3 "OSCURAS"
16 1 6 9 3 "OSCURAS"
16 1 6 9 3.1 "OSCURAS"
16 1 3 3.65 2.5 "OSCURAS"
16 1 1 2 1 "OSCURAS"
16 1 4 4.9 1.5 "OSCURAS"
16 1 3 3.65 1.6 "OSCURAS"
16 1 1 2 1.1 "OSCURAS"
16 1 1 2 0.9 "OSCURAS"
16 1 5 6.65 1.6 "OSCURAS"
16 1 4 4.9 1.5 "OSCURAS"
16 1 2 2.7 1.3 "OSCURAS"
16 1 3 3.65 1.4 "OSCURAS"
16 2 5 6.65 1 "VR"
16 2 4 4.9 0.9 "VR"
16 2 1 2 0.5 "VR"
16 2 2 2.7 0.9 "VR"
16 2 5 6.65 1.1 "VR"
16 2 3 3.65 1.2 "VR"
16 2 4 4.9 1 "VR"
16 2 1 2 0.5 "VR"
16 2 5 6.65 1.2 "VR"
16 2 4 4.9 1.5 "VR"
16 2 3 3.65 1 "VR"
16 2 2 2.7 0.6 "VR"
16 2 3 3.65 1 "VR"
16 2 6 9 1.3 "VR"
16 2 2 2.7 0.7 "VR"
16 2 6 9 1.5 "VR"
16 2 1 2 0.6 "VR"
16 2 6 9 1.1 "VR"
17 1 3 3.65 1 "OSCURAS"
17 1 5 6.65 2 "OSCURAS"
17 1 4 4.9 3 "OSCURAS"
17 1 3 3.65 2.5 "OSCURAS"
17 1 4 4.9 2 "OSCURAS"
17 1 4 4.9 1 "OSCURAS"
17 1 1 2 0.5 "OSCURAS"
17 1 1 2 0.2 "OSCURAS"
17 1 1 2 0.4 "OSCURAS"
17 1 2 2.7 0.6 "OSCURAS"
17 1 6 9 3 "OSCURAS"
17 1 6 9 4 "OSCURAS"
17 1 2 2.7 2 "OSCURAS"
17 1 5 6.65 3 "OSCURAS"
17 1 3 3.65 1 "OSCURAS"
17 1 6 9 5 "OSCURAS"
17 1 2 2.7 2 "OSCURAS"
17 1 5 6.65 1 "OSCURAS"
17 2 5 6.65 2 "VR"
17 2 6 9 2.5 "VR"
17 2 3 3.65 2 "VR"
17 2 1 2 1 "VR"
17 2 4 4.9 2.2 "VR"
17 2 5 6.65 3 "VR"
17 2 2 2.7 2 "VR"
17 2 1 2 1 "VR"
17 2 3 3.65 3 "VR"
17 2 1 2 1 "VR"
17 2 4 4.9 4 "VR"
17 2 2 2.7 1 "VR"
17 2 5 6.65 3 "VR"
17 2 6 9 5 "VR"
17 2 4 4.9 2 "VR"
17 2 2 2.7 1 "VR"
17 2 6 9 4 "VR"
17 2 3 3.65 1 "VR"
18 1 4 4.9 9 "OSCURAS"
18 1 1 2 1 "OSCURAS"
18 1 4 4.9 6 "OSCURAS"
18 1 4 4.9 7 "OSCURAS"
18 1 2 2.7 5 "OSCURAS"
18 1 1 2 3 "OSCURAS"
18 1 5 6.65 11 "OSCURAS"
18 1 3 3.65 8 "OSCURAS"
18 1 2 2.7 5 "OSCURAS"
18 1 3 3.65 6 "OSCURAS"
18 1 2 2.7 4 "OSCURAS"
18 1 5 6.65 11 "OSCURAS"
18 1 6 9 12 "OSCURAS"
18 1 6 9 13 "OSCURAS"
18 1 3 3.65 5 "OSCURAS"
18 1 1 2 3 "OSCURAS"
18 1 5 6.65 4 "OSCURAS"
18 1 6 9 9 "OSCURAS"
18 2 6 9 4 "VR"
18 2 4 4.9 2 "VR"
18 2 3 3.65 1 "VR"
18 2 6 9 6 "VR"
18 2 6 9 7 "VR"
18 2 2 2.7 2 "VR"
18 2 2 2.7 1 "VR"
18 2 3 3.65 5 "VR"
18 2 5 6.65 8 "VR"
18 2 5 6.65 10 "VR"
18 2 1 2 2 "VR"
18 2 4 4.9 4 "VR"
18 2 1 2 2 "VR"
18 2 2 2.7 1 "VR"
18 2 5 6.65 7 "VR"
18 2 1 2 2 "VR"
18 2 4 4.9 1 "VR"
18 2 3 3.65 3 "VR"
19 1 5 6.65 1.5 "OSCURAS"
19 1 1 2 0.3 "OSCURAS"
19 1 5 6.65 1.6 "OSCURAS"
19 1 2 2.7 0.3 "OSCURAS"
19 1 6 9 1.75 "OSCURAS"
19 1 6 9 1.9 "OSCURAS"
19 1 2 2.7 0.5 "OSCURAS"
19 1 3 3.65 1 "OSCURAS"
19 1 3 3.65 0.6 "OSCURAS"
19 1 6 9 1.25 "OSCURAS"
19 1 4 4.9 1 "OSCURAS"
19 1 3 3.65 0.5 "OSCURAS"
19 1 4 4.9 0.4 "OSCURAS"
19 1 5 6.65 1 "OSCURAS"
19 1 2 2.7 0.5 "OSCURAS"
19 1 1 2 0.3 "OSCURAS"
19 1 4 4.9 0.75 "OSCURAS"
19 1 1 2 0.2 "OSCURAS"
19 2 5 6.65 0.5 "VR"
19 2 4 4.9 0.75 "VR"
19 2 6 9 1.1 "VR"
19 2 4 4.9 0.75 "VR"
19 2 2 2.7 0.5 "VR"
19 2 1 2 0.25 "VR"
19 2 2 2.7 0.5 "VR"
19 2 6 9 1.5 "VR"
19 2 3 3.65 1 "VR"
19 2 1 2 0.25 "VR"
19 2 4 4.9 0.75 "VR"
19 2 2 2.7 0.5 "VR"
19 2 3 3.65 1 "VR"
19 2 1 2 0.3 "VR"
19 2 5 6.65 1.2 "VR"
19 2 3 3.65 1 "VR"
19 2 5 6.65 1.5 "VR"
19 2 6 9 1.75 "VR"
2 1 6 9 3.5 "OSCURAS"
2 1 6 9 4 "OSCURAS"
2 1 3 3.65 3.5 "OSCURAS"
2 1 4 4.9 3 "OSCURAS"
2 1 5 6.65 3.5 "OSCURAS"
2 1 2 2.7 2 "OSCURAS"
2 1 6 9 3.5 "OSCURAS"
2 1 1 2 1.5 "OSCURAS"
2 1 4 4.9 3 "OSCURAS"
2 1 2 2.7 2 "OSCURAS"
2 1 1 2 1.5 "OSCURAS"
2 1 1 2 1 "OSCURAS"
2 1 3 3.65 2.5 "OSCURAS"
2 1 5 6.65 3.5 "OSCURAS"
2 1 2 2.7 2.5 "OSCURAS"
2 1 3 3.65 3 "OSCURAS"
2 1 4 4.9 3.5 "OSCURAS"
2 1 5 6.65 4 "OSCURAS"
2 2 4 4.9 2 "VR"
2 2 6 9 2.5 "VR"
2 2 2 2.7 1.5 "VR"
2 2 2 2.7 2 "VR"
2 2 5 6.65 3.5 "VR"
2 2 4 4.9 2.5 "VR"
2 2 2 2.7 2 "VR"
2 2 5 6.65 3 "VR"
2 2 6 9 3.5 "VR"
2 2 1 2 1.5 "VR"
2 2 3 3.65 2 "VR"
2 2 3 3.65 2 "VR"
2 2 6 9 3 "VR"
2 2 5 6.65 3 "VR"
2 2 1 2 1.5 "VR"
2 2 1 2 1.5 "VR"
2 2 4 4.9 2.5 "VR"
2 2 3 3.65 2 "VR"
20 1 6 9 2.5 "OSCURAS"
20 1 1 2 0.5 "OSCURAS"
20 1 3 3.65 1 "OSCURAS"
20 1 2 2.7 1 "OSCURAS"
20 1 1 2 0.5 "OSCURAS"
20 1 5 6.65 2.5 "OSCURAS"
20 1 3 3.65 1.5 "OSCURAS"
20 1 4 4.9 2 "OSCURAS"
20 1 3 3.65 2 "OSCURAS"
20 1 4 4.9 1.25 "OSCURAS"
20 1 2 2.7 1.3 "OSCURAS"
20 1 6 9 3 "OSCURAS"
20 1 1 2 1.5 "OSCURAS"
20 1 6 9 3.5 "OSCURAS"
20 1 4 4.9 2 "OSCURAS"
20 1 2 2.7 0.5 "OSCURAS"
20 1 5 6.65 2.5 "OSCURAS"
20 1 5 6.65 3 "OSCURAS"
20 2 4 4.9 1 "VR"
20 2 2 2.7 0.6 "VR"
20 2 6 9 3 "VR"
20 2 3 3.65 0.8 "VR"
20 2 5 6.65 2 "VR"
20 2 4 4.9 1 "VR"
20 2 5 6.65 2.5 "VR"
20 2 1 2 0.5 "VR"
20 2 5 6.65 1.5 "VR"
20 2 3 3.65 0.8 "VR"
20 2 4 4.9 1 "VR"
20 2 2 2.7 0.6 "VR"
20 2 2 2.7 0.6 "VR"
20 2 6 9 3 "VR"
20 2 1 2 0.5 "VR"
20 2 1 2 0.5 "VR"
20 2 6 9 3.5 "VR"
20 2 3 3.65 1.5 "VR"
3 1 1 2 0.5 "OSCURAS"
3 1 3 3.65 1 "OSCURAS"
3 1 2 2.7 0.75 "OSCURAS"
3 1 5 6.65 2 "OSCURAS"
3 1 3 3.65 1.5 "OSCURAS"
3 1 4 4.9 2 "OSCURAS"
3 1 5 6.65 2 "OSCURAS"
3 1 1 2 0.5 "OSCURAS"
3 1 4 4.9 1.5 "OSCURAS"
3 1 6 9 2.5 "OSCURAS"
3 1 5 6.65 2 "OSCURAS"
3 1 6 9 2.5 "OSCURAS"
3 1 2 2.7 0.5 "OSCURAS"
3 1 6 9 2.5 "OSCURAS"
3 1 2 2.7 0.5 "OSCURAS"
3 1 1 2 0.4 "OSCURAS"
3 1 3 3.65 0.75 "OSCURAS"
3 1 4 4.9 1 "OSCURAS"
3 2 6 9 4 "VR"
3 2 1 2 0.5 "VR"
3 2 1 2 1 "VR"
3 2 2 2.7 1.5 "VR"
3 2 4 4.9 4 "VR"
3 2 2 2.7 2 "VR"
3 2 5 6.65 3 "VR"
3 2 4 4.9 4 "VR"
3 2 6 9 4 "VR"
3 2 6 9 4 "VR"
3 2 3 3.65 2 "VR"
3 2 3 3.65 1.5 "VR"
3 2 1 2 0.5 "VR"
3 2 2 2.7 1 "VR"
3 2 5 6.65 4 "VR"
3 2 4 4.9 3.5 "VR"
3 2 3 3.65 2 "VR"
3 2 5 6.65 4 "VR"
4 1 2 2.7 3 "OSCURAS"
4 1 2 2.7 2 "OSCURAS"
4 1 4 4.9 3 "OSCURAS"
4 1 6 9 6 "OSCURAS"
4 1 5 6.65 5 "OSCURAS"
4 1 4 4.9 4 "OSCURAS"
4 1 4 4.9 3.5 "OSCURAS"
4 1 6 9 5.5 "OSCURAS"
4 1 6 9 6 "OSCURAS"
4 1 5 6.65 5.5 "OSCURAS"
4 1 1 2 2 "OSCURAS"
4 1 2 2.7 1.5 "OSCURAS"
4 1 3 3.65 1.5 "OSCURAS"
4 1 1 2 1 "OSCURAS"
4 1 3 3.65 1 "OSCURAS"
4 1 1 2 0.8 "OSCURAS"
4 1 5 6.65 4.5 "OSCURAS"
4 1 3 3.65 4 "OSCURAS"
4 2 1 2 1.5 "VR"
4 2 4 4.9 2 "VR"
4 2 6 9 4 "VR"
4 2 5 6.65 4 "VR"
4 2 2 2.7 2 "VR"
4 2 4 4.9 2 "VR"
4 2 5 6.65 2.5 "VR"
4 2 1 2 1 "VR"
4 2 3 3.65 1 "VR"
4 2 2 2.7 2 "VR"
4 2 6 9 5 "VR"
4 2 5 6.65 5 "VR"
4 2 3 3.65 4 "VR"
4 2 3 3.65 3 "VR"
4 2 4 4.9 3 "VR"
4 2 2 2.7 2 "VR"
4 2 1 2 1 "VR"
4 2 6 9 4 "VR"
5 1 3 3.65 2 "OSCURAS"
5 1 3 3.65 2 "OSCURAS"
5 1 6 9 3 "OSCURAS"
5 1 3 3.65 2 "OSCURAS"
5 1 2 2.7 1.5 "OSCURAS"
5 1 4 4.9 2 "OSCURAS"
5 1 4 4.9 2 "OSCURAS"
5 1 5 6.65 2.5 "OSCURAS"
5 1 5 6.65 2.5 "OSCURAS"
5 1 1 2 1.5 "OSCURAS"
5 1 2 2.7 1.5 "OSCURAS"
5 1 4 4.9 1.5 "OSCURAS"
5 1 1 2 1 "OSCURAS"
5 1 1 2 1 "OSCURAS"
5 1 5 6.65 2 "OSCURAS"
5 1 2 2.7 1.5 "OSCURAS"
5 1 6 9 2.5 "OSCURAS"
5 1 6 9 3 "OSCURAS"
5 2 3 3.65 1 "VR"
5 2 4 4.9 1.5 "VR"
5 2 6 9 2 "VR"
5 2 3 3.65 1 "VR"
5 2 5 6.65 2 "VR"
5 2 6 9 2 "VR"
5 2 1 2 1 "VR"
5 2 1 2 1 "VR"
5 2 1 2 1 "VR"
5 2 2 2.7 1.5 "VR"
5 2 5 6.65 2 "VR"
5 2 6 9 2.5 "VR"
5 2 4 4.9 1.5 "VR"
5 2 2 2.7 1 "VR"
5 2 2 2.7 1 "VR"
5 2 5 6.65 2 "VR"
5 2 4 4.9 1.5 "VR"
5 2 3 3.65 1.5 "VR"
6 1 4 4.9 1.5 "OSCURAS"
6 1 6 9 2 "OSCURAS"
6 1 2 2.7 1 "OSCURAS"
6 1 3 3.65 1.5 "OSCURAS"
6 1 5 6.65 2 "OSCURAS"
6 1 1 2 0.5 "OSCURAS"
6 1 6 9 2.2 "OSCURAS"
6 1 4 4.9 1.5 "OSCURAS"
6 1 3 3.65 1 "OSCURAS"
6 1 5 6.65 2.2 "OSCURAS"
6 1 2 2.7 0.5 "OSCURAS"
6 1 1 2 0.3 "OSCURAS"
6 1 3 3.65 0.5 "OSCURAS"
6 1 1 2 0.2 "OSCURAS"
6 1 6 9 2 "OSCURAS"
6 1 2 2.7 0.3 "OSCURAS"
6 1 5 6.65 1.5 "OSCURAS"
6 1 4 4.9 1 "OSCURAS"
6 2 4 4.9 1 "VR"
6 2 5 6.65 2 "VR"
6 2 3 3.65 0.3 "VR"
6 2 5 6.65 1.5 "VR"
6 2 5 6.65 2 "VR"
6 2 2 2.7 0.3 "VR"
6 2 2 2.7 0.3 "VR"
6 2 6 9 2 "VR"
6 2 1 2 0.3 "VR"
6 2 1 2 0.5 "VR"
6 2 4 4.9 1.5 "VR"
6 2 6 9 2.5 "VR"
6 2 2 2.7 0.3 "VR"
6 2 3 3.65 0.5 "VR"
6 2 6 9 1.5 "VR"
6 2 3 3.65 1 "VR"
6 2 4 4.9 1.5 "VR"
6 2 1 2 0.3 "VR"
7 1 5 6.65 0.7 "OSCURAS"
7 1 3 3.65 0.2 "OSCURAS"
7 1 1 2 0.15 "OSCURAS"
7 1 6 9 0.4 "OSCURAS"
7 1 6 9 0.7 "OSCURAS"
7 1 1 2 0.1 "OSCURAS"
7 1 5 6.65 0.35 "OSCURAS"
7 1 2 2.7 0.15 "OSCURAS"
7 1 5 6.65 0.8 "OSCURAS"
7 1 2 2.7 0.17 "OSCURAS"
7 1 3 3.65 0.45 "OSCURAS"
7 1 4 4.9 0.4 "OSCURAS"
7 1 2 2.7 0.2 "OSCURAS"
7 1 4 4.9 0.15 "OSCURAS"
7 1 1 2 0.5 "OSCURAS"
7 1 6 9 0.15 "OSCURAS"
7 1 3 3.65 0.1 "OSCURAS"
7 1 4 4.9 0.1 "OSCURAS"
7 2 5 6.65 0.55 "VR"
7 2 3 3.65 0.8 "VR"
7 2 6 9 0.8 "VR"
7 2 6 9 0.8 "VR"
7 2 2 2.7 0.8 "VR"
7 2 4 4.9 0.8 "VR"
7 2 1 2 0.2 "VR"
7 2 4 4.9 0.15 "VR"
7 2 5 6.65 0.4 "VR"
7 2 1 2 0.15 "VR"
7 2 3 3.65 0.15 "VR"
7 2 3 3.65 0.15 "VR"
7 2 5 6.65 0.2 "VR"
7 2 1 2 0.1 "VR"
7 2 4 4.9 0.2 "VR"
7 2 2 2.7 0.25 "VR"
7 2 6 9 0.85 "VR"
7 2 2 2.7 0.6 "VR"
8 1 6 9 2 "OSCURAS"
8 1 3 3.65 1.5 "OSCURAS"
8 1 3 3.65 1 "OSCURAS"
8 1 1 2 0.5 "OSCURAS"
8 1 4 4.9 0.5 "OSCURAS"
8 1 6 9 1.5 "OSCURAS"
8 1 6 9 1.75 "OSCURAS"
8 1 5 6.65 1.15 "OSCURAS"
8 1 4 4.9 0.5 "OSCURAS"
8 1 2 2.7 0.45 "OSCURAS"
8 1 2 2.7 0.5 "OSCURAS"
8 1 1 2 0.5 "OSCURAS"
8 1 4 4.9 0.5 "OSCURAS"
8 1 5 6.65 1 "OSCURAS"
8 1 3 3.65 1 "OSCURAS"
8 1 2 2.7 0.45 "OSCURAS"
8 1 1 2 0.4 "OSCURAS"
8 1 5 6.65 1.3 "OSCURAS"
8 2 2 2.7 1 "VR"
8 2 4 4.9 1.1 "VR"
8 2 6 9 1.9 "VR"
8 2 6 9 2.1 "VR"
8 2 5 6.65 2 "VR"
8 2 2 2.7 1.15 "VR"
8 2 4 4.9 1 "VR"
8 2 1 2 0.5 "VR"
8 2 2 2.7 0.45 "VR"
8 2 5 6.65 1.2 "VR"
8 2 3 3.65 1.15 "VR"
8 2 3 3.65 1 "VR"
8 2 3 3.65 1.25 "VR"
8 2 4 4.9 1.3 "VR"
8 2 1 2 0.3 "VR"
8 2 1 2 0.3 "VR"
8 2 5 6.65 1.5 "VR"
8 2 6 9 2.5 "VR"
9 1 1 2 3 "OSCURAS"
9 1 2 2.7 3 "OSCURAS"
9 1 4 4.9 3 "OSCURAS"
9 1 4 4.9 2 "OSCURAS"
9 1 6 9 6 "OSCURAS"
9 1 2 2.7 3 "OSCURAS"
9 1 5 6.65 4 "OSCURAS"
9 1 3 3.65 2 "OSCURAS"
9 1 2 2.7 1 "OSCURAS"
9 1 1 2 1 "OSCURAS"
9 1 4 4.9 4 "OSCURAS"
9 1 6 9 5 "OSCURAS"
9 1 1 2 2 "OSCURAS"
9 1 6 9 7 "OSCURAS"
9 1 3 3.65 3 "OSCURAS"
9 1 3 3.65 3 "OSCURAS"
9 1 5 6.65 5 "OSCURAS"
9 1 5 6.65 5 "OSCURAS"
9 2 3 3.65 4 "VR"
9 2 1 2 1 "VR"
9 2 1 2 1 "VR"
9 2 3 3.65 3 "VR"
9 2 2 2.7 2 "VR"
9 2 5 6.65 6 "VR"
9 2 6 9 6 "VR"
9 2 4 4.9 4 "VR"
9 2 5 6.65 5 "VR"
9 2 3 3.65 3 "VR"
9 2 6 9 6 "VR"
9 2 2 2.7 1 "VR"
9 2 2 2.7 2 "VR"
9 2 4 4.9 3 "VR"
9 2 5 6.65 5 "VR"
9 2 4 4.9 2 "VR"
9 2 6 9 6 "VR"
9 2 1 2 1 "VR"
